gene_id	log2FC_Ribo	lfcSE_Ribo	pvalue_Ribo	padj_Ribo	baseMean_counts_Ribo	log2FC_basis_Ribo	TPM_Ribo_NitrogenPlus	TPM_Ribo_NitrogenMinus	RPKM_Ribo_NitrogenPlus	RPKM_Ribo_NitrogenMinus	FPKM_Ribo_NitrogenPlus	FPKM_Ribo_NitrogenMinus
MM_RS05255	-0.598529973058905	0.39996167133253	0.134531655726038	0.285776346173269	1056.96391685768	raw_counts / DESeq2 median-of-ratios	15.841	17.67	931.691	795.472	931.691	795.472
MM_RS19185	-1.18423819143316	0.791649751882327	0.134676645473716	0.285908502437747	3814.19846654332	raw_counts / DESeq2 median-of-ratios	96.068	56.577	5286.914	2757.478	5286.914	2757.478
MM_RS05535	-0.99448816405833	0.665394467223297	0.1350229503598	0.286364253830258	182.390016404412	raw_counts / DESeq2 median-of-ratios	1.412	1.487	89.599	64.72	89.599	64.72
MM_RS10580	0.832687921738954	0.557185589384348	0.135057142295741	0.286364253830258	2369.89909817501	raw_counts / DESeq2 median-of-ratios	21.957	58.238	1234.903	2536.193	1234.903	2536.193
MM_RS10980	1.25554069420792	0.841273141615867	0.135586636082972	0.287310577319377	37.2927985422334	raw_counts / DESeq2 median-of-ratios	0.17	0.699	10.269	34.629	10.269	34.629
MM_RS15665	-0.650403226006291	0.435905344493912	0.135679629740673	0.287331355686258	984.403650795797	raw_counts / DESeq2 median-of-ratios	2.637	2.965	157.727	135.217	157.727	135.217
MM_RS11655	-1.08651741973578	0.728481944572367	0.135835097258227	0.287484329613919	54.6641915113428	raw_counts / DESeq2 median-of-ratios	3.332	2.694	200.488	131.813	200.488	131.813
MM_RS11355	1.06464349390321	0.713991489809867	0.135931277743398	0.287511716672196	21.5710002048552	raw_counts / DESeq2 median-of-ratios	0.172	0.568	9.896	26.188	9.896	26.188
MM_RS19335	0.8779943841157	0.59103762877881	0.137407846560272	0.290456977979914	907.040673659083	raw_counts / DESeq2 median-of-ratios	4.697	17.528	295.545	789.455	295.545	789.455
MM_RS10410	-1.09560064810156	0.739416947559563	0.138417776548645	0.29205558961455	102.767209518921	raw_counts / DESeq2 median-of-ratios	1.043	0.666	57.642	31.674	57.642	31.674
MM_RS12835	0.749804957712306	0.506000002669668	0.138386074274041	0.29205558961455	71.0398600670837	raw_counts / DESeq2 median-of-ratios	2.244	6.462	132.362	287.522	132.362	287.522
MM_RS05625	-0.639771710357355	0.431677965677207	0.138324907348266	0.29205558961455	334.575657785455	raw_counts / DESeq2 median-of-ratios	2.436	2.686	143.826	119.007	143.826	119.007
MM_RS03660	0.710550449859424	0.479673093479995	0.138520708959641	0.292094339894139	159.584361858267	raw_counts / DESeq2 median-of-ratios	0.263	0.696	15.162	30.635	15.162	30.635
MM_RS15905	-0.893204811463807	0.603828713229916	0.13907740994107	0.293089306855677	675.181522899384	raw_counts / DESeq2 median-of-ratios	5.352	5.85	337.254	266.888	337.254	266.888
MM_RS06710	-0.818988447789694	0.55507062611404	0.140087006737371	0.295036903213951	1005.27876338746	raw_counts / DESeq2 median-of-ratios	3.327	2.751	186.349	122.984	186.349	122.984
MM_RS08470	0.88389526241016	0.599299226321913	0.140244440513278	0.295188481129106	140.988147238407	raw_counts / DESeq2 median-of-ratios	0.636	2.335	39.822	105.084	39.822	105.084
MM_RS08745	-0.836063084210366	0.567180087731833	0.140462777050302	0.29546798534211	267.11599483864	raw_counts / DESeq2 median-of-ratios	1.127	1.245	70.17	56.035	70.17	56.035
MM_RS14545	-0.891794969226981	0.605164320511345	0.140578269521004	0.295530945176841	51.2206466682891	raw_counts / DESeq2 median-of-ratios	0.117	0.119	7.197	5.309	7.197	5.309
MM_RS06505	1.06273008791407	0.721648264222453	0.140847389813561	0.295736707851696	19.0989901702583	raw_counts / DESeq2 median-of-ratios	0.086	0.298	5.039	13.638	5.039	13.638
MM_RS01505	-0.652409388215267	0.442991869372759	0.140822652840973	0.295736707851696	229.198369237167	raw_counts / DESeq2 median-of-ratios	0.392	0.403	22.7	18.136	22.7	18.136
MM_RS12815	0.932512868204049	0.633461691930017	0.140996470631207	0.295869872150783	106.296088245086	raw_counts / DESeq2 median-of-ratios	0.27	0.739	15.063	34.283	15.063	34.283
MM_RS14260	1.38710746359022	0.942506654642393	0.141096054538553	0.295899072480972	9.54950148395354	raw_counts / DESeq2 median-of-ratios	0.259	1.142	15.287	51.863	15.287	51.863
MM_RS01085	0.951986614952613	0.647839378867467	0.141702808073611	0.296985134746222	53.479604001193	raw_counts / DESeq2 median-of-ratios	0.225	0.635	12.549	28.772	12.549	28.772
MM_RS03190	0.625564849851013	0.425793891672345	0.141785896698472	0.296985134746222	366.516013784697	raw_counts / DESeq2 median-of-ratios	2.784	6.972	161.564	315.664	161.564	315.664
MM_RS05055	0.741642549102162	0.50569502636151	0.14249016237762	0.298098740673712	198.148812667894	raw_counts / DESeq2 median-of-ratios	0.833	2.199	47.662	96.25	47.662	96.25
MM_RS16250	0.688655898839823	0.469528842057363	0.142458873329586	0.298098740673712	215.133172897676	raw_counts / DESeq2 median-of-ratios	1.403	3.544	80.453	160.786	80.453	160.786
MM_RS10395	-2.61414570096363	1.78298086893141	0.142603103575486	0.29815443084124	1847.95491942756	raw_counts / DESeq2 median-of-ratios	21.51	4.302	1156.05	213.787	1156.05	213.787
MM_RS13395	7.00516473065522	4.78960091399264	0.143582897901312	0.299974240884096	11.8653912681072	raw_counts / DESeq2 median-of-ratios	0	0.115	0	5.939	0	5.939
MM_RS00780	-1.0647213967084	0.728092699149123	0.143647190046987	0.299974240884096	960.612075542574	raw_counts / DESeq2 median-of-ratios	1198.488	1272.775	78165.08	57654.568	78165.08	57654.568
MM_RS19425	1.95362440254382	1.33807497865712	0.144282898882027	0.30111971766678	5.79782268121918	raw_counts / DESeq2 median-of-ratios	0.707	4.433	42.227	220.05	42.227	220.05
MM_RS11475	-0.873247657107228	0.598529639091055	0.144568366373287	0.301533295563607	151.636198153562	raw_counts / DESeq2 median-of-ratios	1.424	1.152	79.809	50.352	79.809	50.352
MM_RS09460	-0.973751728728691	0.66787751984089	0.144846195173997	0.30156646059734	1279.52816459094	raw_counts / DESeq2 median-of-ratios	45.442	49.605	2909.239	2170.76	2909.239	2170.76
MM_RS00675	0.77887828789513	0.533999668335281	0.144682262174041	0.30156646059734	130.888697403326	raw_counts / DESeq2 median-of-ratios	1.208	3.426	70.957	161.085	70.957	161.085
MM_RS08220	-0.59355826459008	0.407062280512984	0.144798931134254	0.30156646059734	558.36187594332	raw_counts / DESeq2 median-of-ratios	3.941	4.378	231.222	197.371	231.222	197.371
MM_RS05750	-0.62896969341169	0.431825832560495	0.145244618769157	0.3022138031498	568.745885926694	raw_counts / DESeq2 median-of-ratios	2.514	2.874	150.321	129.741	150.321	129.741
MM_RS01755	2.36248339212038	1.62255715433135	0.145385774911312	0.302325386239417	3.70304965527776	raw_counts / DESeq2 median-of-ratios	0.018	0.125	0.935	5.899	0.935	5.899
MM_RS02215	-0.785816110822814	0.539870807089348	0.145513391238675	0.302408696352817	620.637272343093	raw_counts / DESeq2 median-of-ratios	59.853	65.935	3684.052	3046.919	3684.052	3046.919
MM_RS01960	-1.10375880713351	0.75853488003996	0.14563621380763	0.302481949784458	1355.28546959959	raw_counts / DESeq2 median-of-ratios	10.485	10.843	686.437	504.535	686.437	504.535
MM_RS10170	0.607992603782037	0.417953244762721	0.145754970944395	0.302546676467511	556.846527982732	raw_counts / DESeq2 median-of-ratios	1.72	4.262	99.916	193.087	99.916	193.087
MM_RS02845	2.20695564298571	1.51825360862996	0.146053181160635	0.302801733330633	4.62325359381975	raw_counts / DESeq2 median-of-ratios	0.079	0.54	4.205	22.669	4.205	22.669
MM_RS07510	0.760443566474467	0.523059004624602	0.145990955346728	0.302801733330633	302.374114299866	raw_counts / DESeq2 median-of-ratios	2.912	8.021	170.071	378.677	170.071	378.677
MM_RS04880	1.07991530068693	0.743422390441899	0.146327396172162	0.303188258175553	19.8426273498197	raw_counts / DESeq2 median-of-ratios	0.035	0.113	1.972	5.07	1.972	5.07
MM_RS05305	1.44070180002483	0.992377676619391	0.146566223860403	0.303421243622749	9.54381349378352	raw_counts / DESeq2 median-of-ratios	0.504	2.043	28.178	94.425	28.178	94.425
MM_RS01030	0.610240635798626	0.420394515489037	0.146615534338844	0.303421243622749	335.693843698934	raw_counts / DESeq2 median-of-ratios	1.635	4.259	96.564	192.002	96.564	192.002
MM_RS19060	1.51507543536084	1.04451518976723	0.146917497786429	0.303864094224147	8.81190639883715	raw_counts / DESeq2 median-of-ratios	0.186	0.836	10.826	40.118	10.826	40.118
MM_RS14680	0.80223180171177	0.553806708105398	0.147455676546193	0.304794677911759	52.0583768643118	raw_counts / DESeq2 median-of-ratios	0.103	0.286	5.923	12.918	5.923	12.918
MM_RS01430	-0.735800259469975	0.508058432255877	0.147544595176043	0.304796071613669	1555.75706347158	raw_counts / DESeq2 median-of-ratios	4.37	5.004	268.605	226.518	268.605	226.518
MM_RS02245	1.5990578595458	1.10466178623349	0.147741754924272	0.3050209333583	7.61121019926007	raw_counts / DESeq2 median-of-ratios	0.049	0.221	2.717	9.977	2.717	9.977
MM_RS14345	-0.633140337944709	0.43761458195334	0.147953227975108	0.305275059394279	202.449017819124	raw_counts / DESeq2 median-of-ratios	1.231	1.353	72.734	61.172	72.734	61.172
MM_RS19155	1.51291607943823	1.0470516878133	0.148477633437194	0.305643347371699	8.87796641872767	raw_counts / DESeq2 median-of-ratios	0.259	1.371	15.642	57.999	15.642	57.999
MM_RS18030	0.691436808846102	0.478438583329262	0.148403261065567	0.305643347371699	423.40513132061	raw_counts / DESeq2 median-of-ratios	61.807	155.327	3527.858	6875.109	3527.858	6875.109
MM_RS01010	0.646850767825868	0.447677644833786	0.148485136210699	0.305643347371699	179.322877330146	raw_counts / DESeq2 median-of-ratios	0.648	1.731	38.175	76.82	38.175	76.82
MM_RS05335	-0.62322239835563	0.431366268703944	0.148524223647584	0.305643347371699	616.379651874557	raw_counts / DESeq2 median-of-ratios	3.695	4.132	218.249	182.055	218.249	182.055
MM_RS14675	-0.61742177090344	0.427403915409874	0.148574169147969	0.305643347371699	1232.27373893043	raw_counts / DESeq2 median-of-ratios	17.139	19.868	1026.203	892.768	1026.203	892.768
MM_RS11135	1.66616407540842	1.15430453015777	0.148897844756178	0.305944768463913	11.1562936343971	raw_counts / DESeq2 median-of-ratios	0.067	0.284	3.568	12.782	3.568	12.782
MM_RS08025	-0.777991989869934	0.538975699376197	0.148889821783221	0.305944768463913	154.734456014596	raw_counts / DESeq2 median-of-ratios	1.387	1.247	79.556	58.429	79.556	58.429
MM_RS09085	-0.612080163143114	0.424415931576224	0.149254262625966	0.306494781872821	324.661263030079	raw_counts / DESeq2 median-of-ratios	2.145	2.326	125.136	103.64	125.136	103.64
MM_RS14995	-0.723778737042255	0.503042144725522	0.150206239087358	0.308212083872981	93.8743330035198	raw_counts / DESeq2 median-of-ratios	0.794	0.762	45.64	34.216	45.64	34.216
MM_RS05980	-0.650600356321813	0.452251164121171	0.150269006729039	0.308212083872981	594.659444078976	raw_counts / DESeq2 median-of-ratios	5.018	5.795	302.495	259.874	302.495	259.874
MM_RS10445	-0.771846897479353	0.537000701027709	0.150624417729124	0.308757708508246	489.493103631251	raw_counts / DESeq2 median-of-ratios	0.795	0.893	48.737	38.941	48.737	38.941
MM_RS12995	-1.10856333459611	0.772142919467759	0.151088556580567	0.309511413116294	2445.2318775202	raw_counts / DESeq2 median-of-ratios	34.007	21.187	1854.101	922.064	1854.101	922.064
MM_RS09760	-0.713112596107122	0.496801879745003	0.151171324240645	0.309511413116294	286.261186577572	raw_counts / DESeq2 median-of-ratios	3.061	3.485	186.411	155.329	186.411	155.329
MM_RS07560	0.705548481739895	0.492029501217205	0.151584920272259	0.310174357002596	171.587299332117	raw_counts / DESeq2 median-of-ratios	0.275	0.7	15.686	31.106	15.686	31.106
MM_RS00820	1.52167946251383	1.06194796023656	0.151882587285224	0.310599441375467	8.10973869531832	raw_counts / DESeq2 median-of-ratios	0.442	2.035	25.912	97.015	25.912	97.015
MM_RS04950	0.714140932767747	0.499189549605014	0.152544678891351	0.311584459426804	269.672329208785	raw_counts / DESeq2 median-of-ratios	1.176	2.956	67.079	135.932	67.079	135.932
MM_RS11935	-0.625284774442244	0.43701195318804	0.152482248039116	0.311584459426804	766.945705953669	raw_counts / DESeq2 median-of-ratios	3.44	3.53	197.761	158.084	197.761	158.084
MM_RS17190	0.755841419275943	0.529343694585036	0.153325234795714	0.312993712165719	404.546683632477	raw_counts / DESeq2 median-of-ratios	2.846	7.176	160.413	319.555	160.413	319.555
MM_RS18775	1.18544880780298	0.831607453993594	0.154015366193659	0.314216819157057	15.2644162195043	raw_counts / DESeq2 median-of-ratios	0.086	0.347	5.095	14.821	5.095	14.821
MM_RS17120	-0.677280266864427	0.475815835993161	0.154617793306265	0.315259656481605	337.374600274742	raw_counts / DESeq2 median-of-ratios	0.651	0.637	37.444	29.424	37.444	29.424
MM_RS15320	-0.72869535229835	0.512138344600841	0.154780034693578	0.315404271287091	752.134784967945	raw_counts / DESeq2 median-of-ratios	1150.683	1235.723	69271.249	57898.031	69271.249	57898.031
MM_RS00985	0.68462046805401	0.481394646938937	0.154979652973621	0.315624835713967	92.037183019025	raw_counts / DESeq2 median-of-ratios	0.721	1.954	42.509	88.597	42.509	88.597
MM_RS10065	-0.843723641915335	0.593458309883827	0.155111420856334	0.31570704044654	94.5204440544536	raw_counts / DESeq2 median-of-ratios	0.844	0.826	49.792	34.977	49.792	34.977
MM_RS18995	-3.41264309026083	2.40453659727394	0.155825595143854	0.316787289951073	88.1045548441556	raw_counts / DESeq2 median-of-ratios	4.885	0.526	260.652	26.681	260.652	26.681
MM_RS14785	-0.808583033753674	0.569689065260223	0.155799631426924	0.316787289951073	102.119594283098	raw_counts / DESeq2 median-of-ratios	0.857	0.732	48.285	32.746	48.285	32.746
MM_RS04975	0.940799252115911	0.663458735899878	0.156184267693482	0.317329682713699	39.7098845352755	raw_counts / DESeq2 median-of-ratios	0.175	0.502	9.779	22.314	9.779	22.314
MM_RS16255	0.710047559138403	0.500850261141103	0.156282951565985	0.317343512468497	95.6757402291588	raw_counts / DESeq2 median-of-ratios	0.356	0.925	20.459	41.409	20.459	41.409
MM_RS02520	0.794450623731521	0.560765070386972	0.156562964399865	0.317725310832628	63.2017323547415	raw_counts / DESeq2 median-of-ratios	0.404	1.08	22.976	49.124	22.976	49.124
MM_RS08675	0.766707979604264	0.5418787392811	0.157095787927751	0.318619407811187	200.510670067676	raw_counts / DESeq2 median-of-ratios	1.269	3.313	71.934	144.639	71.934	144.639
MM_RS00150	0.821576518315044	0.580806514410415	0.157202163039799	0.318648046443348	40.2107258700062	raw_counts / DESeq2 median-of-ratios	0.542	1.695	32.323	75.206	32.323	75.206
MM_RS11840	-0.603044170882872	0.426697035835305	0.157572183295447	0.319210745514647	449.156677777167	raw_counts / DESeq2 median-of-ratios	1.732	1.836	100.19	82.606	100.19	82.606
MM_RS01760	1.02429537339147	0.725165620889122	0.157803223268325	0.319491402795307	26.602701880002	raw_counts / DESeq2 median-of-ratios	0.147	0.451	8.207	19.839	8.207	19.839
MM_RS17725	-0.721397269135395	0.511625977167875	0.158537004252952	0.320788993959986	64.0338990677578	raw_counts / DESeq2 median-of-ratios	0.504	0.506	29.441	22.763	29.441	22.763
MM_RS17160	-0.728381734582573	0.516906785003136	0.158800805674549	0.321134650351225	663.779864608179	raw_counts / DESeq2 median-of-ratios	1.521	1.622	90.313	69.44	90.313	69.44
MM_RS16725	0.982624761307992	0.699523857640255	0.160108975452394	0.323590638509402	30.2970297002384	raw_counts / DESeq2 median-of-ratios	0.506	1.492	28.313	66.924	28.313	66.924
MM_RS05635	0.765671198120086	0.545255922246599	0.160246836456134	0.323679867321338	431.743002014159	raw_counts / DESeq2 median-of-ratios	4.033	13.121	248.934	604.032	248.934	604.032
MM_RS19575	1.06023630659977	0.755589184244626	0.16055974721201	0.324122365207646	233.457041889391	raw_counts / DESeq2 median-of-ratios	2.617	12.047	169.053	511.843	169.053	511.843
MM_RS00580	0.92418307596006	0.659408476039857	0.161054594107331	0.324659875089775	151.27736328301	raw_counts / DESeq2 median-of-ratios	1.696	4.552	93.782	201.716	93.782	201.716
MM_RS02200	0.909568837701743	0.649063913353281	0.161107998235053	0.324659875089775	41.7462570635426	raw_counts / DESeq2 median-of-ratios	0.635	2.273	39.378	102.584	39.378	102.584
MM_RS10290	-0.725259884316977	0.517325259393097	0.1609326390512	0.324659875089775	646.386280664567	raw_counts / DESeq2 median-of-ratios	3.447	3.757	206.229	161.3	206.229	161.3
MM_RS07320	0.683950471118099	0.488192355650011	0.161218372637072	0.324692862442244	88.7062343224719	raw_counts / DESeq2 median-of-ratios	0.824	2.296	48.974	103.143	48.974	103.143
MM_RS17855	2.69641318715288	1.92522842055735	0.161343316103165	0.324755136258935	2.98346387697382	raw_counts / DESeq2 median-of-ratios	0.155	1.281	8.275	63.953	8.275	63.953
MM_RS03465	1.00411136104001	0.717192157578109	0.161495640462201	0.324796634728568	22.6305570270493	raw_counts / DESeq2 median-of-ratios	0.078	0.241	4.475	11.146	4.475	11.146
MM_RS12280	-0.747998079579229	0.534453484150064	0.161646037955532	0.324796634728568	636.795536152729	raw_counts / DESeq2 median-of-ratios	3.526	3.249	200.501	140.54	200.501	140.54
MM_RS04265	0.711731458685445	0.50849190245909	0.161605917637746	0.324796634728568	2083.05861519136	raw_counts / DESeq2 median-of-ratios	10.471	32.379	642.084	1482.614	642.084	1482.614
MM_RS15470	0.714973217299435	0.511032121748302	0.161789935351736	0.324896765526102	64.4678324550959	raw_counts / DESeq2 median-of-ratios	0.258	0.701	15.032	31.449	15.032	31.449
MM_RS10100	1.06727965968947	0.763748537190835	0.16228645093439	0.324989352794128	26.6420435556876	raw_counts / DESeq2 median-of-ratios	0.092	0.296	5.164	12.7	5.164	12.7
MM_RS09635	0.899562748178532	0.643391187461474	0.162065526911955	0.324989352794128	30.601167168819	raw_counts / DESeq2 median-of-ratios	0.097	0.323	5.852	14.675	5.852	14.675
MM_RS13675	-0.873211147172439	0.625042123752635	0.162400437081383	0.324989352794128	32.2575908648487	raw_counts / DESeq2 median-of-ratios	0.188	0.182	11.326	8.254	11.326	8.254
MM_RS02665	0.856913770890595	0.613321930280834	0.162363058967691	0.324989352794128	38.1679261366021	raw_counts / DESeq2 median-of-ratios	0.388	1.165	22.85	54.279	22.85	54.279
MM_RS13060	-0.770324486665531	0.55096761757291	0.162073960853909	0.324989352794128	91.3203210677687	raw_counts / DESeq2 median-of-ratios	0.217	0.208	12.502	8.969	12.502	8.969
MM_RS09920	0.734546713702165	0.525786691818088	0.162400585675352	0.324989352794128	56.2893275051514	raw_counts / DESeq2 median-of-ratios	0.642	1.787	37.676	80.867	37.676	80.867
MM_RS02645	-0.671109753567223	0.480517651775485	0.162522118088709	0.325044236177418	346.653088056706	raw_counts / DESeq2 median-of-ratios	1.024	1.058	59.965	49.396	59.965	49.396
MM_RS19365	-1.26799864049349	0.908816351334649	0.162949543936317	0.325710488863448	15.5796550465679	raw_counts / DESeq2 median-of-ratios	6.058	3.868	355.848	191.664	355.848	191.664
MM_RS02445	0.606288393618949	0.435354652234922	0.163731397508943	0.327084006359681	202.455588828994	raw_counts / DESeq2 median-of-ratios	1.19	2.993	69.431	134.378	69.431	134.378
