gene_id	log2FC_RNA	lfcSE_RNA	pvalue_RNA	padj_RNA	baseMean_counts_RNA	log2FC_basis_RNA	TPM_RNA_NitrogenPlus	TPM_RNA_NitrogenMinus	RPKM_RNA_NitrogenPlus	RPKM_RNA_NitrogenMinus	FPKM_RNA_NitrogenPlus	FPKM_RNA_NitrogenMinus	log2FC_Ribo	lfcSE_Ribo	pvalue_Ribo	padj_Ribo	baseMean_counts_Ribo	log2FC_basis_Ribo	TPM_Ribo_NitrogenPlus	TPM_Ribo_NitrogenMinus	RPKM_Ribo_NitrogenPlus	RPKM_Ribo_NitrogenMinus	FPKM_Ribo_NitrogenPlus	FPKM_Ribo_NitrogenMinus	log2FC_TE_deseq2	lfcSE_TE_deseq2	stat_TE_deseq2	pvalue_TE_deseq2	padj_TE_deseq2	log2FC_TE_xtail	pvalue_TE_xtail	padj_TE_xtail	log2FC_TE_riborex	pvalue_TE_riborex	padj_TE_riborex	mode	mode_basis	n_TE_methods_sig
MM_RS08730	0.733001290963028	0.742887066101277	0.323793279530389	0.544437223176625	32.3776664894495	raw_counts / DESeq2 median-of-ratios	0.044	0.063	9.474	13.582	9.474	13.582	0.157443582053374	0.608510905278292	0.795839062267284	0.889876374577922	51.3573669283917	raw_counts / DESeq2 median-of-ratios	0.204	0.342	11.539	15.793	11.539	15.793	-0.642565022163216	1.01304606992658	-0.634290030077095	0.525891561811086	NA	-0.573510682911421	0.402832131148915	0.780743080581526	0.196049573122059	0.847966596820424	NA	Unchanged	TE from deseq2, alpha = 0.05	0
MM_RS15260	-0.131843487210517	0.644340068766673	0.837870698885852	0.924004024260836	33.6032067302228	raw_counts / DESeq2 median-of-ratios	0.031	0.025	6.556	5.357	6.556	5.357	0.128696746981411	0.500941850744719	0.797248595774429	0.891163964338148	96.3214030799983	raw_counts / DESeq2 median-of-ratios	0.161	0.313	9.677	14.182	9.677	14.182	0.262992077225593	0.760108969314978	0.345992598222602	0.729348277373446	NA	0.258374385262696	0.645379542922384	0.891943627557385	0.162481519971553	0.82109368388204	0.92580163755871	Unchanged	TE from deseq2, alpha = 0.05	0
MM_RS00275	-0.643946667611426	0.999867528551535	0.519554694302894	NA	11.5523951624427	raw_counts / DESeq2 median-of-ratios	0.094	0.051	19.893	11.148	19.893	11.148	-0.167945524748801	0.657712792731741	0.79845447231096	0.891954430724103	25.3228521470978	raw_counts / DESeq2 median-of-ratios	0.37	0.573	22.128	26.117	22.128	26.117	0.551569330522973	1.2003705261295	0.459499228376979	0.645875706035772	NA	0.502900486311974	0.562950050410743	0.856652270859965	-0.133622093742213	0.887205703957694	NA	Unchanged	TE from deseq2, alpha = 0.05	0
MM_RS08955	0.409511186991966	0.473502763627683	0.38711843203336	0.602996854066296	85.9602527778864	raw_counts / DESeq2 median-of-ratios	0.146	0.178	31.089	38.121	31.089	38.121	0.12923440318798	0.506631335616359	0.798656917347575	0.891954430724103	444.799970027739	raw_counts / DESeq2 median-of-ratios	1.913	3.331	109.796	144.188	109.796	144.188	-0.317267665378629	0.625745234796024	-0.507023701877729	0.612138188169254	NA	-0.285963011060366	0.590260495847258	0.871929553461118	0.167028334944065	0.799347216443458	0.914272129798466	Unchanged	TE from deseq2, alpha = 0.05	0
MM_RS17565	-2.07756642472301	1.95352469680164	0.287556910268654	NA	2.9612279907243	raw_counts / DESeq2 median-of-ratios	0.016	0.003	3.452	0.706	3.452	0.706	0.219283891220248	0.859969025645345	0.798730473141185	0.891954430724103	12.945591358234	raw_counts / DESeq2 median-of-ratios	0.094	0.163	5.251	7.315	5.251	7.315	2.2784354175673	2.09640062291278	1.08683206476136	0.277111034160956	NA	2.43421433688734	0.144658668808494	0.542746677617004	0.272169977173888	0.860416400248411	NA	Unchanged	TE from deseq2, alpha = 0.05	0
MM_RS01955	0.40797824397857	0.616257432861348	0.507954766185799	0.705296077787598	34.8597886678632	raw_counts / DESeq2 median-of-ratios	0.261	0.328	55.407	69.731	55.407	69.731	-0.134122529499756	0.527874148821343	0.799433365210107	0.892450822054204	376.316061204671	raw_counts / DESeq2 median-of-ratios	8.263	11.201	466.755	513.569	466.755	513.569	-0.460279090567985	0.667008272193092	-0.690065040804679	0.490153286490453	NA	-0.539731506461127	0.332443346065013	0.729478048069776	-0.0969710858938258	0.893201747489998	0.963367438971276	Unchanged	TE from deseq2, alpha = 0.05	0
MM_RS14470	-0.402072703134004	0.785034744287196	0.608530737316421	NA	19.4865581290485	raw_counts / DESeq2 median-of-ratios	0.096	0.071	20.236	14.935	20.236	14.935	0.127666101339566	0.508431460665621	0.801738374952173	0.894489233087378	66.0780303247249	raw_counts / DESeq2 median-of-ratios	0.568	1.065	33.62	47.94	33.62	47.94	0.543648902715017	0.899928830584602	0.604102107009793	0.545775758794579	NA	0.527737975944069	0.421385266843355	0.792499331892076	0.16236054103862	0.82980139300062	NA	Unchanged	TE from deseq2, alpha = 0.05	0
MM_RS14940	-0.303896104435631	0.546652927261604	0.578264533366744	0.760941386505165	56.4771147581472	raw_counts / DESeq2 median-of-ratios	0.158	0.123	33.345	25.998	33.345	25.998	0.122198898724048	0.48740608179731	0.802036234763061	0.894489233087378	148.111665162903	raw_counts / DESeq2 median-of-ratios	0.716	1.413	43.149	63.007	43.149	63.007	0.437698383426684	0.717681837429047	0.60987802755975	0.541942608697284	NA	0.417898664257377	0.435928725041002	0.798156433635072	0.156578518765702	0.813449882107026	0.923128517896737	Unchanged	TE from deseq2, alpha = 0.05	0
MM_RS02670	0.860737961174521	0.883130575491951	0.329736854905209	NA	14.1319111609114	raw_counts / DESeq2 median-of-ratios	0.028	0.048	5.932	10.126	5.932	10.126	-0.187789915040978	0.75229545210546	0.802879252061512	0.894683153824103	23.2254642676459	raw_counts / DESeq2 median-of-ratios	0.166	0.213	9.301	9.783	9.301	9.783	-0.930800538231256	1.17910196869074	-0.789414794434453	0.429869611794795	NA	-1.05371949070973	0.223820344451516	0.647712941096886	-0.149170804738056	0.894766391169059	NA	Unchanged	TE from deseq2, alpha = 0.05	0
MM_RS15580	-0.730170132846281	0.612722977636961	0.233386477501312	0.454686863367094	64.6264424720522	raw_counts / DESeq2 median-of-ratios	0.29	0.181	61.342	37.694	61.342	37.694	-0.131036742500474	0.524571397188069	0.802743777873408	0.894683153824103	175.700907841538	raw_counts / DESeq2 median-of-ratios	1.578	2.168	89.362	98.72	89.362	98.72	0.745847549780835	0.695518842213196	1.07236138622426	0.283557744520443	NA	0.595910784897928	0.299087990267161	0.708807858608311	-0.094299184251131	0.891326678022038	0.962427572568204	Unchanged	TE from deseq2, alpha = 0.05	0
MM_RS18675	-1.0365872283209	1.43103416681272	0.468843326563809	NA	4.96685058150822	raw_counts / DESeq2 median-of-ratios	0.53	0.261	113.013	54.081	113.013	54.081	-0.287430695992115	1.15210538111477	0.802987196541609	0.894683153824103	5.49745693490616	raw_counts / DESeq2 median-of-ratios	0.94	1.39	56.398	61.111	56.398	61.111	0.812598693537002	1.85489617142053	0.438083115409468	0.661326033670557	NA	0.717555560625186	0.623578524578014	0.88424001440575	-0.252479424298322	0.858227330608347	NA	Unchanged	TE from deseq2, alpha = 0.05	0
MM_RS14305	1.43761075740493	1.61477845364721	0.37331363073179	NA	4.09277857938385	raw_counts / DESeq2 median-of-ratios	0.023	0.049	4.917	10.964	4.917	10.964	-0.204677541510073	0.82307703190536	0.803613259469489	0.894803416572409	13.1344666362082	raw_counts / DESeq2 median-of-ratios	0.342	0.482	19.616	21.208	19.616	21.208	-1.34385774081842	1.73308786357243	-0.775412354482889	0.438096037131924	NA	-1.60363121316699	0.175993956887112	0.589450979505811	-0.153126942792502	0.926317454094203	NA	Unchanged	TE from deseq2, alpha = 0.05	0
MM_RS16210	0.940464564065712	0.847821375131122	0.267312834062191	NA	16.3714988310106	raw_counts / DESeq2 median-of-ratios	0.017	0.031	3.627	6.65	3.627	6.65	0.112613234468854	0.452321627307911	0.803386178211835	0.894803416572409	136.429715319824	raw_counts / DESeq2 median-of-ratios	0.43	0.792	25.386	35.562	25.386	35.562	-0.866867410741166	0.848530483700314	-1.02161021600649	0.306965420533663	NA	-0.829440790255435	0.176358234142897	0.589520757363746	0.147216443745509	0.858979186623607	0.944063525761518	Unchanged	TE from deseq2, alpha = 0.05	0
MM_RS16595	-1.04052970430107	1.76959800791744	0.556529988306722	NA	3.09460244615963	raw_counts / DESeq2 median-of-ratios	0.208	0.099	43.456	20.965	43.456	20.965	0.275836102527359	1.1127042913725	0.804214068580023	0.894895422962436	5.84164428772238	raw_counts / DESeq2 median-of-ratios	0.571	1.164	33.78	53.117	33.78	53.117	1.20821111604907	2.10194280687357	0.574806846360469	0.565421935969747	NA	1.3756739134228	0.378793262562135	0.768102345171772	0.308142790184553	0.854711506018186	NA	Unchanged	TE from deseq2, alpha = 0.05	0
MM_RS13825	-0.577046518776834	1.08478091585657	0.594762343095194	NA	11.0236742682321	raw_counts / DESeq2 median-of-ratios	0.034	0.024	7.174	4.868	7.174	4.868	-0.158534627941526	0.642630153951762	0.805143093580791	0.895538883264086	27.6650987846518	raw_counts / DESeq2 median-of-ratios	0.148	0.234	8.789	10.3	8.789	10.3	0.557322270076132	1.26238826313841	0.441482455398135	0.658863760191514	NA	0.408772613869692	0.66299196298133	0.90319500353766	-0.123080980214315	0.897967182843087	NA	Unchanged	TE from deseq2, alpha = 0.05	0
MM_RS16245	-0.300469594877893	0.814876348243422	0.712328766609839	NA	17.2620154051459	raw_counts / DESeq2 median-of-ratios	0.053	0.039	11.134	8.329	11.134	8.329	0.124124777136903	0.503590160307719	0.805310877654386	0.895538883264086	99.6757908627614	raw_counts / DESeq2 median-of-ratios	0.554	1.057	32.87	46.288	32.87	46.288	0.391209664557931	0.85763526991585	0.45614922599477	0.64828267393721	NA	0.438968587056048	0.511621610039138	0.834845314237278	0.160100176825824	0.837486197686313	NA	Unchanged	TE from deseq2, alpha = 0.05	0
MM_RS16670	-2.03920453186262	1.55350161392376	0.189300774541438	NA	5.5110735114953	raw_counts / DESeq2 median-of-ratios	0.077	0.02	16.347	4.073	16.347	4.073	-0.175152285089157	0.717522641851555	0.807147966892837	0.896609274479616	24.9441827489864	raw_counts / DESeq2 median-of-ratios	0.503	0.696	29.145	33.075	29.145	33.075	2.14598375968822	1.56965218231974	1.36717151981832	0.171571550023971	NA	1.49188857921049	0.228574257533583	0.655312975014343	-0.142513601640911	0.896669707451435	NA	Unchanged	TE from deseq2, alpha = 0.05	0
MM_RS19385	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.291295660738334	1.19783203430219	0.807861518931363	0.896931432461886	8.10550958874345	raw_counts / DESeq2 median-of-ratios	2.067	3.864	120.488	195.916	120.488	195.916	-0.654704140793399	4.00948121044549	-0.163288990876866	0.870290901575937	NA	NA	NA	NA	NA	NA	NA	Unchanged	TE from deseq2, alpha = 0.05	0
MM_RS07300	-0.68152826747658	0.470843817513905	0.147767730211417	0.342025791805903	135.364630600694	raw_counts / DESeq2 median-of-ratios	0.339	0.188	72.458	40.366	72.458	40.366	0.140801516154703	0.58169064612411	0.808737030980125	0.897161405597343	296.284351787841	raw_counts / DESeq2 median-of-ratios	1.297	2.288	74.354	96.926	74.354	96.926	0.694598302439353	0.675362701274123	1.02848188259278	0.303723208862957	NA	0.816931938519536	0.17446880350867	0.587783515647954	0.179625024894374	0.813822080007653	0.923151957710625	Unchanged	TE from deseq2, alpha = 0.05	0
MM_RS08570	-0.914090888651293	0.546277136898662	0.0942663235032998	0.255255695918901	60.8979932211693	raw_counts / DESeq2 median-of-ratios	0.075	0.038	15.96	8.103	15.96	8.103	-0.157504228544935	0.650847796861958	0.808781280307331	0.897161405597343	118.768165437134	raw_counts / DESeq2 median-of-ratios	0.297	0.378	16.474	16.904	16.474	16.904	0.992293642724777	0.843994033333038	1.17571167986352	0.239710109686193	NA	0.746593096498768	0.270658807436682	0.687257164149503	-0.120287615993559	0.883070891600797	0.957450107904085	Unchanged	TE from deseq2, alpha = 0.05	0
MM_RS03005	-1.24927355116966	1.31520376130742	0.342177943274171	NA	7.98293211573356	raw_counts / DESeq2 median-of-ratios	0.055	0.02	11.332	4.487	11.332	4.487	0.243204903612674	1.02156211793034	0.811825579888635	0.89902069667693	7.98629381226089	raw_counts / DESeq2 median-of-ratios	0.09	0.165	5.066	7.266	5.066	7.266	1.41346951183063	1.5578332914912	0.907330405346274	0.364232099972697	NA	1.51567305838763	0.230434991698456	0.655354460769624	0.292366238644272	0.849229828825824	NA	Unchanged	TE from deseq2, alpha = 0.05	0
MM_RS14745	0.940499323576383	1.48860163098673	0.527517216666943	NA	4.21172553399149	raw_counts / DESeq2 median-of-ratios	0.017	0.031	3.691	6.63	3.691	6.63	0.12832153006318	0.539797638297109	0.812097069979511	0.899033102470908	49.9712907535676	raw_counts / DESeq2 median-of-ratios	0.615	1.098	35.733	49.507	35.733	49.507	-0.816536710128614	1.30332639106502	-0.626502091668212	0.530985665373969	NA	-0.801620431999218	0.378510429126514	0.767982448694636	0.166050101117048	0.891995225850263	NA	Unchanged	TE from deseq2, alpha = 0.05	0
MM_RS10340	-0.524917238171967	0.669206634439206	0.432812841613288	0.644368309027006	51.2499842883902	raw_counts / DESeq2 median-of-ratios	0.183	0.123	39.321	25.861	39.321	25.861	-0.144157731127485	0.60793493146191	0.812558337300592	0.899255526125039	215.948104199535	raw_counts / DESeq2 median-of-ratios	1.179	2.165	74.059	95.637	74.059	95.637	0.431914606178754	0.709392896566906	0.608851044701741	0.54262317589804	NA	0.371146404517774	0.552510355483013	0.852861515018711	-0.11307080582311	0.90426355540873	0.968037544436741	Unchanged	TE from deseq2, alpha = 0.05	0
MM_RS16490	-0.558770423958534	0.677838464209287	0.409745504584915	NA	29.0650378324552	raw_counts / DESeq2 median-of-ratios	0.039	0.025	8.295	5.373	8.295	5.373	0.115051460736828	0.487032200338588	0.813254450005872	0.899737626624049	87.3807563051552	raw_counts / DESeq2 median-of-ratios	0.202	0.376	11.919	16.738	11.919	16.738	0.644908750756068	0.806447311805875	0.799691115978706	0.423889781460696	NA	0.676696609769887	0.251343381528922	0.675588476813877	0.150317553631584	0.834926411561197	0.934261864484044	Unchanged	TE from deseq2, alpha = 0.05	0
MM_RS03145	-0.0132031814305762	0.658350397182999	0.983999541076007	NA	28.3439206333689	raw_counts / DESeq2 median-of-ratios	0.018	0.016	3.739	3.475	3.739	3.475	0.120889433702576	0.516025914762749	0.814775310297737	0.899986157989205	76.6447524021038	raw_counts / DESeq2 median-of-ratios	0.099	0.175	5.76	8.073	5.76	8.073	0.120185022488128	0.797514456559023	0.150699490773724	0.880212774950774	NA	0.12726626168267	0.826531946329025	0.968049055641569	0.156211672641128	0.828380394153534	0.931376046990178	Unchanged	TE from deseq2, alpha = 0.05	0
MM_RS04355	-0.541445861674983	0.640690940572176	0.398056796578031	0.612759691896741	35.7157633981665	raw_counts / DESeq2 median-of-ratios	0.053	0.034	11.091	7.314	11.091	7.314	0.111370040352226	0.473794366482766	0.814162268199825	0.899986157989205	223.512682038775	raw_counts / DESeq2 median-of-ratios	0.589	1.037	34.354	48.113	34.354	48.113	0.612100390216275	0.695918932016772	0.879557031797381	0.37909932457639	NA	0.656231997471838	0.238833777837666	0.666057156228033	0.145511314821081	0.836335643550533	0.93474663556335	Unchanged	TE from deseq2, alpha = 0.05	0
MM_RS07485	0.797349330876294	0.73280916790801	0.276563206695292	NA	22.8829018753449	raw_counts / DESeq2 median-of-ratios	0.124	0.206	26.153	43.577	26.153	43.577	-0.105942548140812	0.45147102714227	0.814472022603244	0.899986157989205	388.863712889255	raw_counts / DESeq2 median-of-ratios	6.017	9.961	361.259	452.774	361.259	452.774	-0.89673807627097	0.715818090457112	-1.25274575793177	0.210298247555274	NA	-0.904789511191549	0.105410560433712	0.475524906660886	-0.0727713678845798	0.918479261040207	0.974643101405963	Unchanged	TE from deseq2, alpha = 0.05	0
MM_RS12490	-0.437698625866937	0.590745080422914	0.458738067263187	0.664726875073856	48.9780850798954	raw_counts / DESeq2 median-of-ratios	1.712	1.152	367.033	245.767	367.033	245.767	-0.128391714498405	0.548084021960775	0.814786605303841	0.899986157989205	55.9459182203613	raw_counts / DESeq2 median-of-ratios	3.768	5.64	220.668	261.197	220.668	261.197	0.234774713976953	0.776023298392659	0.302535651266181	0.762243760155666	NA	0.302006911670953	0.629245451252056	0.885003641128072	-0.0939565035095379	0.902319272518313	0.967138942707384	Unchanged	TE from deseq2, alpha = 0.05	0
MM_RS14820	-0.640847257958804	0.826528385630637	0.438133962241002	NA	17.4145196627498	raw_counts / DESeq2 median-of-ratios	0.063	0.04	13.433	8.355	13.433	8.355	-0.128657805885079	0.551939946969937	0.815682904816775	0.899986157989205	69.1917244677166	raw_counts / DESeq2 median-of-ratios	0.431	0.707	25.76	30.739	25.76	30.739	0.487718875095159	0.958340067394417	0.508920467471628	0.610807972836696	NA	0.514308565296137	0.458800070888869	0.811886929567777	-0.093320835424202	0.907171034025341	NA	Unchanged	TE from deseq2, alpha = 0.05	0
MM_RS15230	0.370230775738327	0.519975660357444	0.476455123152965	0.680934966801398	73.6487464150724	raw_counts / DESeq2 median-of-ratios	0.094	0.119	19.981	25.13	19.981	25.13	0.130342217368043	0.558409030925532	0.815437534935574	0.899986157989205	235.355827546418	raw_counts / DESeq2 median-of-ratios	0.621	1.295	38.315	59.821	38.315	59.821	-0.171684206401409	0.730667905863997	-0.234968862082969	0.814232901139422	NA	-0.246987157793359	0.670730905731073	0.904136604229779	0.162196595513141	0.828824568266147	0.931376046990178	Unchanged	TE from deseq2, alpha = 0.05	0
MM_RS15875	-0.334692789706029	0.704736527668593	0.634844685356203	NA	26.4337227809685	raw_counts / DESeq2 median-of-ratios	0.027	0.02	5.764	4.216	5.764	4.216	-0.151090385292456	0.644406813200162	0.814624553795894	0.899986157989205	52.1775605578088	raw_counts / DESeq2 median-of-ratios	0.122	0.162	6.814	7.244	6.814	7.244	0.286707925460886	0.982218326550396	0.291898366901603	0.77036433216658	NA	0.179687261811427	0.797873656385308	0.958397572558	-0.112804856230367	0.900707927618898	NA	Unchanged	TE from deseq2, alpha = 0.05	0
MM_RS06405	0.133220826570422	0.58294044710141	0.81923230804827	0.913280807386518	68.0750712772564	raw_counts / DESeq2 median-of-ratios	0.101	0.108	21.144	22.846	21.144	22.846	0.11190265947958	0.482961138741113	0.816770124885185	0.900742021504926	530.568674966242	raw_counts / DESeq2 median-of-ratios	1.9	3.137	108.001	140.711	108.001	140.711	-0.0402656969715675	0.579375346918724	-0.069498464485435	0.944592854863103	NA	-0.0219423108802443	0.963633408373011	0.996611368600548	0.150357294030037	0.84510156049708	0.938763408572476	Unchanged	TE from deseq2, alpha = 0.05	0
MM_RS01710	-2.68711243826184	2.11708111749399	0.204350695542544	NA	3.34477045658785	raw_counts / DESeq2 median-of-ratios	0.02	0.003	4.142	0.688	4.142	0.688	-0.244972448876117	1.0596482004501	0.817172783738638	0.900898434418531	75.4149459578914	raw_counts / DESeq2 median-of-ratios	0.828	0.864	44.59	42.662	44.59	42.662	2.67512740320657	1.53695511820116	1.740537099312	0.081764751599211	NA	1.73276657332483	0.323183765991831	0.723999198276639	-0.205839364340409	0.907758317756744	NA	Unchanged	TE from deseq2, alpha = 0.05	0
MM_RS09215	0.209253092380105	0.579575739666154	0.718065588957236	0.848000194916844	134.6831076687	raw_counts / DESeq2 median-of-ratios	0.74	0.809	159.586	170.856	159.586	170.856	0.0995800702845237	0.432769140868353	0.818014260655329	0.901538371507181	252.211298141575	raw_counts / DESeq2 median-of-ratios	3.088	5.387	179.237	241.995	179.237	241.995	-0.232023299488102	0.711953915414394	-0.325896514457754	0.744502652922746	NA	-0.116412902557479	0.810687386678667	0.963257898928136	0.136732756453879	0.870088839962034	0.949648085511347	Unchanged	TE from deseq2, alpha = 0.05	0
MM_RS03165	-0.613893682170798	1.03855032625628	0.554449172195491	NA	10.1756842579208	raw_counts / DESeq2 median-of-ratios	0.05	0.033	10.737	6.912	10.737	6.912	0.142405543184515	0.622185342901659	0.818962483111731	0.90200778592727	30.4620523117609	raw_counts / DESeq2 median-of-ratios	0.237	0.461	14.214	20.794	14.214	20.794	0.81780820565515	1.18285202224058	0.69138674177184	0.489322533689881	NA	0.750305626248267	0.381255306531661	0.769458828526274	0.175823607094578	0.851319092024043	NA	Unchanged	TE from deseq2, alpha = 0.05	0
MM_RS07530	0.774583959049706	0.470297536832896	0.0995563344049932	0.263317694206127	92.728725867923	raw_counts / DESeq2 median-of-ratios	0.236	0.379	50.252	80.61	50.252	80.61	0.107689918660571	0.470017022185138	0.818776279925716	0.90200778592727	227.545552427337	raw_counts / DESeq2 median-of-ratios	1.548	2.928	91.959	128.219	91.959	128.219	-0.69899983521557	0.622127695132742	-1.12356328240045	0.261198340156048	NA	-0.672911471582086	0.190387249022961	0.6068704047315	0.142980471426431	0.818945522452417	0.925194754792969	Unchanged	TE from deseq2, alpha = 0.05	0
MM_RS19230	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.389187623009584	1.7041951161513	0.819358343260766	0.902156110176182	2.99754609204949	raw_counts / DESeq2 median-of-ratios	0.491	0.598	29.511	31.034	29.511	31.034	-1.78739075712327	4.39700027899112	-0.406502306962187	0.684373562254657	NA	NA	NA	NA	NA	NA	NA	Unchanged	TE from deseq2, alpha = 0.05	0
MM_RS00515	0.920447600383542	0.714855251550884	0.197885249831125	NA	25.1530256535545	raw_counts / DESeq2 median-of-ratios	0.031	0.057	6.519	11.919	6.519	11.919	0.136147046489346	0.598130495251843	0.819940912286391	0.902222335469001	110.060859984253	raw_counts / DESeq2 median-of-ratios	0.332	0.716	20.698	32.467	20.698	32.467	-0.660228730521603	0.836002543181974	-0.789744882842886	0.429676773688814	NA	-0.787403331343639	0.218213320099167	0.640826627801916	0.16780039316252	0.848201351470725	NA	Unchanged	TE from deseq2, alpha = 0.05	0
MM_RS12180	0.225526018543187	0.946548403898783	0.811678299759489	NA	15.1971380330278	raw_counts / DESeq2 median-of-ratios	0.039	0.047	8.147	9.849	8.147	9.849	-0.135336978608844	0.594517277316777	0.819924727200753	0.902222335469001	110.030090145807	raw_counts / DESeq2 median-of-ratios	0.796	1.061	44.551	47.5	44.551	47.5	-0.258176897912541	0.907169793718233	-0.284596003637144	0.775953673332536	NA	-0.363279880546068	0.607981045874983	0.8780811655401	-0.0937728120063314	0.924638972526677	NA	Unchanged	TE from deseq2, alpha = 0.05	0
MM_RS11290	0.886791990684147	0.713555919964266	0.213949449369095	NA	27.891705744768	raw_counts / DESeq2 median-of-ratios	0.094	0.171	19.731	36.018	19.731	36.018	0.107220436577085	0.472847340079654	0.820614359021633	0.902508866956587	192.441086355693	raw_counts / DESeq2 median-of-ratios	2.044	3.452	117.232	156.665	117.232	156.665	-0.769337715367626	0.718793000041931	-1.07031887528502	0.284475801095833	NA	-0.782232730367308	0.168296676900057	0.57546064920109	0.144232590314654	0.851214720175946	0.94257418859861	Unchanged	TE from deseq2, alpha = 0.05	0
MM_RS00160	-1.07555533015041	1.31541445081818	0.413554157272184	NA	6.13320207290626	raw_counts / DESeq2 median-of-ratios	0.058	0.025	12.106	5.376	12.106	5.376	0.266283664578009	1.18312994031231	0.821927048483528	0.902969473747489	7.26972908117949	raw_counts / DESeq2 median-of-ratios	0.127	0.208	6.892	9.521	6.892	9.521	1.77411314826538	1.74655371146208	1.0157793239466	0.309734484055481	NA	1.36048703075099	0.341739892971574	0.738786557034896	0.295189046033838	0.846009004638217	NA	Unchanged	TE from deseq2, alpha = 0.05	0
MM_RS08515	0.044673276951966	0.888816741563852	0.959913990703788	NA	14.7739538697947	raw_counts / DESeq2 median-of-ratios	0.031	0.028	6.577	5.996	6.577	5.996	0.125241834846788	0.555209686548027	0.821531412686395	0.902969473747489	56.9479042422315	raw_counts / DESeq2 median-of-ratios	0.259	0.449	14.831	19.835	14.831	19.835	0.0702819687332753	1.00977938869135	0.0696013104648126	0.944510993872127	NA	0.101418506609726	0.897192753417528	0.983047207149321	0.166762411431154	0.856806366121746	NA	Unchanged	TE from deseq2, alpha = 0.05	0
MM_RS12805	-0.444013311434317	0.65565439081318	0.498275044647612	0.697677942047391	32.4576153190693	raw_counts / DESeq2 median-of-ratios	0.051	0.037	10.888	7.733	10.888	7.733	0.115629211460874	0.520998216140666	0.824362283815362	0.905069080832251	99.863400580827	raw_counts / DESeq2 median-of-ratios	0.254	0.503	15.388	22.701	15.388	22.701	0.614355041827775	0.787910240143942	0.779727195467773	0.435551467746885	NA	0.54774799478949	0.342788040388463	0.739392797764235	0.150148129145073	0.832342991534472	0.932743927579446	Unchanged	TE from deseq2, alpha = 0.05	0
MM_RS17425	-1.26622049770012	0.607455370625342	0.0371177353073349	0.136326428755511	41.8719625156729	raw_counts / DESeq2 median-of-ratios	0.041	0.016	8.851	3.365	8.851	3.365	-0.101129934284322	0.455108024070234	0.824149759439542	0.905069080832251	135.934972242524	raw_counts / DESeq2 median-of-ratios	0.204	0.326	12.051	14.613	12.051	14.613	1.13773752894853	0.703513812757139	1.61722130868992	0.1058305182702	NA	1.1708484060963	0.0317412928606373	0.273182687225444	-0.0662173270756254	0.918339177650914	0.974643101405963	Unchanged	TE from deseq2, alpha = 0.05	0
MM_RS00265	-1.60999796230791	0.644516822541727	0.0124898960096302	0.0630616791888246	44.44898847579	raw_counts / DESeq2 median-of-ratios	0.482	0.151	101.436	32.091	101.436	32.091	-0.133216122523892	0.601852991865571	0.824825143672982	0.905289496741811	82.6180094922754	raw_counts / DESeq2 median-of-ratios	1.505	2.123	85.204	91.645	85.204	91.645	1.41777812803969	0.767452885588564	1.84738132419998	0.0646918939584276	NA	1.4721691082421	0.0254883747955689	0.254918747583164	-0.0934667782497292	0.912373234007212	0.971871255499964	Unchanged	TE from deseq2, alpha = 0.05	0
